"order","relfirst","relsecond","tokenfirst","tokensecond","lemmafirst","lemmasecond","uposfirst","upossecond","hmLength","sentence","source","size"
"X-case","obl","case","tästäkin","huolimatta","tämä","huolimatta","PRON","ADP","1","b713.4","tdt_all","15136"
"X-case","obl","case","juoman","kera","juoma","kera","NOUN","ADP","1","b713.6","tdt_all","15136"
"X-case","obl","case","makumieltymysten","mukaan","maku#mieltymys","mukaan","NOUN","ADP","1","b713.8","tdt_all","15136"
"X-case","obl","case","kalojen","päälle","kala","päälle","NOUN","ADP","1","b714.6","tdt_all","15136"
"X-case","obl","case","leivinpaperin","päälle","leivinpaperi","päälle","NOUN","ADP","1","b715.8","tdt_all","15136"
"X-case","nmod","case","leivinpaperin","päällä","leivinpaperi","päällä","NOUN","ADP","1","b717.7","tdt_all","15136"
"case-X","case","obl","ennen","täyttämistä","ennen","täyttäminen","ADP","NOUN","1","b717.7","tdt_all","15136"
"case-X","case","obl","ennen","levitystä","ennen","levitys","ADP","NOUN","2","b717.7","tdt_all","15136"
"case-X","case","obl","ennen","paistoa","ennen","paisto","ADP","NOUN","3","b718.6","tdt_all","15136"
"X-case","obl","case","mansikkahillon","kera","mansikka#hillo","kera","NOUN","ADP","1","b718.7","tdt_all","15136"
"X-case","conj","case","ainesten","kanssa","aines","kanssa","NOUN","ADP","1","b719.3","tdt_all","15136"
"X-case","orphan","case","pötkylän","alle","pötkylä","alle","NOUN","ADP","1","b719.6","tdt_all","15136"
"X-case","obl","case","siskon","kanssa","sisko","kanssa","NOUN","ADP","1","b720.5","tdt_all","15136"
"X-case","nmod","case","mustikoiden","sijaan","mustikka","sijaan","NOUN","ADP","1","b721.5","tdt_all","15136"
"X-case","obl","case","jogurtin","sekaan","jogurtti","sekaan","NOUN","ADP","1","b721.6","tdt_all","15136"
"X-case","obl","case","kerman","asemesta","kerma","asemesta","NOUN","ADP","1","b721.11","tdt_all","15136"
"case-X","case","obl","ilman","sokeria","ilman","sokeri","ADP","NOUN","1","b721.12","tdt_all","15136"
"X-case","obl","case","marjojen","kanssa","marja","kanssa","NOUN","ADP","1","b721.14","tdt_all","15136"
"X-case","obl","case","keiton","sekaan","keitto","sekaan","NOUN","ADP","1","b722.6","tdt_all","15136"
"X-case","obl","case","metrien","päästä","metri","päästä","NOUN","ADP","1","b723.4","tdt_all","15136"
"X-case","obl","case","sanojen","mukaan","sana","mukaan","NOUN","ADP","1","b801.3","tdt_all","15136"
"X-case","obl","case","arvioni","mukaan","arvio","mukaan","NOUN","ADP","9","b801.10","tdt_all","15136"
"case-X","case","obl","riippumatta","siitä","riippumatta","se","ADP","PRON","1","b801.12","tdt_all","15136"
"X-case","nmod","case","sun","puolesta","sinä","puolesta","PRON","ADP","1","b801.18","tdt_all","15136"
"X-case","obl","case","käpyaivojensa","kanssa","käpy#aivo","kanssa","NOUN","ADP","1","b801.19","tdt_all","15136"
"X-case","obl","case","miesten","puolesta","mies","puolesta","NOUN","ADP","1","b801.21","tdt_all","15136"
"case-X","case","obl","ilman","lääkitystä","ilman","lääkitys","ADP","NOUN","5","b801.24","tdt_all","15136"
"X-case","nmod","case","Annelin","viereen","Anneli","viereen","PROPN","ADP","5","b801.36","tdt_all","15136"
"X-case","obl","case","peili-liukuoven","edessä","peili#liuku#ovi","edessä","NOUN","ADP","1","b801.47","tdt_all","15136"
"X-case","obl","case","miehen","kanssa","mies","kanssa","NOUN","ADP","1","b801.58","tdt_all","15136"
"X-case","obl","case","television","edessä","televisio","edessä","NOUN","ADP","1","b801.58","tdt_all","15136"
"X-case","obl","case","liotusnesteeseen","mukaan","liotus#neste","mukaan","NOUN","ADP","5","b801.70","tdt_all","15136"
"X-case","obl","case","Tämän","jälkeen","tämä","jälkeen","PRON","ADP","1","b801.71","tdt_all","15136"
"X-case","obl","case","perunoiden","kanssa","peruna","kanssa","NOUN","ADP","1","b801.74","tdt_all","15136"
"X-case","obl","case","aika","sitten","aika","sitten","NOUN","ADP","1","b802.22","tdt_all","15136"
"X-case","obl","case","odotuksen","jälkeen","odotus","jälkeen","NOUN","ADP","1","b802.25","tdt_all","15136"
"X-case","obl","case","sen","kanssa","se","kanssa","PRON","ADP","1","b802.27","tdt_all","15136"
"X-case","obl","case","ylpeän","sijaan","ylpeä","sijaan","ADJ","ADP","1","b802.28","tdt_all","15136"
"X-case","obl","case","työpäivän","jälkeen","työ#päivä","jälkeen","NOUN","ADP","1","b802.35","tdt_all","15136"
"X-case","nmod","case","pään","päällä","pää","päällä","NOUN","ADP","1","b802.50","tdt_all","15136"
"X-case","nmod","case","maun","mukaan","maku","mukaan","NOUN","ADP","1","b802.60","tdt_all","15136"
"X-case","obl","case","savustuslastujen","mukaan","savustus#lastu","mukaan","NOUN","ADP","1","b802.61","tdt_all","15136"
"case-X","case","obl","ennen","savustusta","ennen","savustus","ADP","NOUN","1","b802.64","tdt_all","15136"
"X-case","obl","case","salaatin","rinnalle","salaatti","rinnalle","NOUN","ADP","1","b802.69","tdt_all","15136"
"X-case","obl","case","lohen","kanssa","lohi","kanssa","NOUN","ADP","1","b802.69","tdt_all","15136"
"X-case","obl","case","sitä","ennen","se","ennen","PRON","ADP","1","b802.70","tdt_all","15136"
"X-case","obl","case","roséviinin","kanssa","rosé#viini","kanssa","NOUN","ADP","1","b802.71","tdt_all","15136"
"X-case","obl","case","matkan","varrella","matka","varrella","NOUN","ADP","1","b803.6","tdt_all","15136"
"X-case","obl","case","maanpinnan","yläpuolelle","maan#pinta","yläpuolelle","NOUN","ADP","1","b803.8","tdt_all","15136"
"case-X","case","obl","kesken","aamiaisen","kesken","aamiainen","ADV","NOUN","1","b803.10","tdt_all","15136"
"X-case","obl","case","Sisareni","kanssa","sisar","kanssa","NOUN","ADP","1","b803.26","tdt_all","15136"
"X-case","obl","case","leikkeleen","alle","leikkele","alle","NOUN","ADP","1","b803.27","tdt_all","15136"
"X-case","obl","case","yön","yli","yö","yli","NOUN","ADP","1","b803.28","tdt_all","15136"
"X-case","obl","case","jota","ilman","joka","ilman","PRON","ADP","1","b803.33","tdt_all","15136"
"case-X","case","obl","ilman","fileerausveistä","ilman","fileeraus#veitsi","ADP","NOUN","2","b803.34","tdt_all","15136"
"X-case","obl","case","kannen","alla","kansi","alla","NOUN","ADP","1","b803.42","tdt_all","15136"
"X-case","obl","case","ruusukaalin","kanssa","ruusu#kaali","kanssa","NOUN","ADP","4","b803.43","tdt_all","15136"
"case-X","case","obl","pitkin","kyliä","pitkin","kylä","ADP","NOUN","1","b804.18","tdt_all","15136"
"X-case","nmod","case","aamu-","sijaan","aamu","sijaan","NOUN","ADP","3","b804.20","tdt_all","15136"
"X-case","nmod","case","kynähameen","sijaan","kynä#hame","sijaan","NOUN","ADP","1","b804.21","tdt_all","15136"
"X-case","nmod","case","kilometrin","päässä","kilo#metri","päässä","NOUN","ADP","1","b804.23","tdt_all","15136"
"case-X","case","obl","kohti","pääkaupunkia","kohti","pää#kaupunki","ADP","NOUN","1","b804.33","tdt_all","15136"
"X-case","obl","case","tämän","jälkeen","tämä","jälkeen","PRON","ADP","1","b804.44","tdt_all","15136"
"X-case","obl","case","leivän","kanssa","leipä","kanssa","NOUN","ADP","3","b804.46","tdt_all","15136"
"X-case","obl","case","sen","jälkeen","se","jälkeen","PRON","ADP","1","e1002.13","tdt_all","15136"
"X-case","obl","case","demokratian","edelle","demokratia","edelle","NOUN","ADP","3","e1002.16","tdt_all","15136"
"X-case","nmod","case","hallituksia","vastaan","hallitus","vastaan","NOUN","ADP","1","e1002.17","tdt_all","15136"
"X-case","obl","case","sen","sijaan","se","sijaan","PRON","ADP","1","e1003.2","tdt_all","15136"
"X-case","obl","case","siihen","mukaan","se","mukaan","PRON","ADP","1","e1004.3","tdt_all","15136"
"X-case","obl","case","rehun","kanssa","rehu","kanssa","NOUN","ADP","1","e1004.6","tdt_all","15136"
"X-case","nmod","case","kysymystä","lukuun","kysymys","lukuun","NOUN","ADV","1","e1004.10","tdt_all","15136"
"X-case","obl","case","Sen","vuoksi","se","vuoksi","PRON","ADP","1","e1004.13","tdt_all","15136"
"X-case","obl","case","astumisen","jälkeen","astuminen","jälkeen","NOUN","ADP","1","e1004.14","tdt_all","15136"
"X-case","obl","case","Tämän","jälkeen","tämä","jälkeen","PRON","ADP","1","e1004.15","tdt_all","15136"
"X-case","obl","case","minun","kanssa","minä","kanssa","PRON","ADP","4","e1004.17","tdt_all","15136"
"X-case","obl","case","jonka","mukaan","joka","mukaan","PRON","ADP","1","e1004.18","tdt_all","15136"
"X-case","obl","case","jonka","mukaan","joka","mukaan","PRON","ADP","1","e1004.22","tdt_all","15136"
"X-case","obl","case","sen","vuoksi","se","vuoksi","PRON","ADP","1","e1004.23","tdt_all","15136"
"case-X","case","obl","riippumatta","siitä","riippumatta","se","ADP","PRON","1","e1005.1","tdt_all","15136"
"X-case","obl","case","mahdollisuuksien","mukaan","mahdollisuus","mukaan","NOUN","ADP","1","e1005.7","tdt_all","15136"
"X-case","nmod","case","ohjelmaa","kohden","ohjelma","kohden","NOUN","ADP","1","e1005.11","tdt_all","15136"
"X-case","nmod","case","tukea","vastaan","tuki","vastaan","NOUN","ADP","3","e1006.15","tdt_all","15136"
"X-case","nmod","case","äänestäjien","keskuudessa","äänestäjä","keskuudessa","NOUN","ADP","1","e1007.3","tdt_all","15136"
"X-case","obl","case","Sen","lisäksi","se","lisäksi","PRON","ADP","1","e1007.7","tdt_all","15136"
"X-case","obl","case","Sen","vuoksi","se","vuoksi","PRON","ADP","1","e1007.19","tdt_all","15136"
"X-case","obl","case","jonka","mukaan","joka","mukaan","PRON","ADP","1","e1007.22","tdt_all","15136"
"X-case","obl","case","väitteiden","mukaan","väite","mukaan","NOUN","ADP","1","e1007.22","tdt_all","15136"
"X-case","obl","case","Tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","e1007.23","tdt_all","15136"
"X-case","nmod","case","Intian","kanssa","Intia","kanssa","PROPN","ADP","1","e1009.2","tdt_all","15136"
"case-X","case","obl","kohti","liittoa","kohti","liitto","ADP","NOUN","2","e1009.2","tdt_all","15136"
"X-case","nmod","case","Intian","kanssa","Intia","kanssa","PROPN","ADP","1","e1009.3","tdt_all","15136"
"X-case","obl","case","hyväksymisen","jälkeen","hyväksyminen","jälkeen","NOUN","ADP","1","e1010.1","tdt_all","15136"
"X-case","obl","case","vuodesta","alkaen","vuosi","alkaen","NOUN","ADP","2","e1011.1","tdt_all","15136"
"case-X","case","obl","Ennen","esittämistä","ennen","esittäminen","ADP","NOUN","2","e1011.3","tdt_all","15136"
"X-case","obl","case","jäsenten","kanssa","jäsen","kanssa","NOUN","ADP","3","e1011.5","tdt_all","15136"
"X-case","obl","case","Martínezin","mukaan","Martínez","mukaan","PROPN","ADP","1","e1011.6","tdt_all","15136"
"X-case","obl","case","assosiointisopimusta","varten","assosiointi#sopimus","varten","NOUN","ADP","1","e1011.7","tdt_all","15136"
"X-case","obl","case","unionin","kanssa","unioni","kanssa","NOUN","ADP","1","e1011.7","tdt_all","15136"
"X-case","obl","case","seikkojen","vuoksi","seikka","vuoksi","NOUN","ADP","1","e1012.3","tdt_all","15136"
"X-case","obl","case","viikko","sitten","viikko","sitten","NOUN","ADV","1","e1013.1","tdt_all","15136"
"X-case","obl","case","Tämän","lisäksi","tämä","lisäksi","PRON","ADP","1","e1013.8","tdt_all","15136"
"X-case","obl","case","ydinohjelman","suhteen","ydin#ohjelma","suhteen","NOUN","ADP","1","e1013.14","tdt_all","15136"
"X-case","obl","case","mielensä","mukaan","mieli","mukaan","NOUN","ADP","1","e1013.15","tdt_all","15136"
"X-case","nmod","case","EU:n","välillä","EU","välillä","PROPN","ADP","3","e1014.11","tdt_all","15136"
"X-case","obl","case","mietintöjen","jälkeen","mietintä","jälkeen","NOUN","ADP","1","e1015.3","tdt_all","15136"
"X-case","nmod","case","parlamentin","kanssa","parlamentti","kanssa","NOUN","ADP","1","e1015.6","tdt_all","15136"
"X-case","obl","case","päivään","mennessä","päivä","mennessä","NOUN","ADP","1","e1016.1","tdt_all","15136"
"X-case","obl","case","joiden","vuoksi","joka","vuoksi","PRON","ADP","1","e1016.7","tdt_all","15136"
"X-case","obl","case","alusta","alkaen","alku","alkaen","NOUN","ADP","1","e1016.15","tdt_all","15136"
"X-case","obl","case","parlamentin","kanssa","parlamentti","kanssa","NOUN","ADP","1","e1016.32","tdt_all","15136"
"X-case","nmod","case","ratkaisun","kanssa","ratkaisu","kanssa","NOUN","ADP","1","e1016.33","tdt_all","15136"
"X-case","obl","case","jonka","mukaan","joka","mukaan","PRON","ADP","1","e1016.38","tdt_all","15136"
"X-case","obl","case","lipun","alla","lippu","alla","NOUN","ADP","1","e1016.43","tdt_all","15136"
"X-case","nmod","case","kumppaneidensa","kanssa","kumppani","kanssa","NOUN","ADP","1","e1016.43","tdt_all","15136"
"X-case","obl","case","parlamentin","kanssa","parlamentti","kanssa","NOUN","ADP","1","e1016.50","tdt_all","15136"
"X-case","obl","case","tekstin","parissa","teksti","parissa","NOUN","ADP","1","e1016.53","tdt_all","15136"
"X-case","obl","case","hätänumeron","kautta","hätä#numero","kautta","NOUN","ADP","2","e1017.3","tdt_all","15136"
"X-case","obl","case","vammojensa","vuoksi","vamma","vuoksi","NOUN","ADP","1","e1017.4","tdt_all","15136"
"X-case","obl","case","arvion","mukaan","arvio","mukaan","NOUN","ADP","1","e1017.6","tdt_all","15136"
"X-case","nmod","case","Kanadan","välille","Kanada","välille","PROPN","ADP","4","e1018.2","tdt_all","15136"
"X-case","obl","case","aluevesirajan","ulkopuolelle","alue#vesi#raja","ulko#puoli","NOUN","NOUN","1","e1018.2","tdt_all","15136"
"X-case","obl","case","aluevesirajansa","ulkopuolella","alue#vesi#raja","ulkopuolella","NOUN","ADP","1","e1018.2","tdt_all","15136"
"X-case","obl","case","jonka","mukaan","joka","mukaan","PRON","ADP","1","e1018.7","tdt_all","15136"
"X-case","obl","case","siteiden","kautta","side","kautta","NOUN","ADP","1","e1020.3","tdt_all","15136"
"X-case","obl","case","nuorten","kesken","nuori","kesken","NOUN","ADP","1","e1020.3","tdt_all","15136"
"X-case","obl","case","koulutuksen","vuoksi","koulutus","vuoksi","NOUN","ADP","1","e1020.4","tdt_all","15136"
"case-X","case","obl","kohti","suunnitelmia","kohti","suunnitelma","ADP","NOUN","3","e1020.7","tdt_all","15136"
"X-case","obl","case","johtajan","kanssa","johtaja","kanssa","NOUN","ADP","1","e1023.3","tdt_all","15136"
"X-case","obl","case","tietojen","mukaan","tieto","mukaan","NOUN","ADP","1","e1023.5","tdt_all","15136"
"X-case","nmod","case","lentoyhtiön","kanssa","lento#yhtiö","kanssa","NOUN","ADP","1","e1023.6","tdt_all","15136"
"X-case","obl","case","mietinnön","puolesta","mietintö","puolesta","NOUN","ADP","1","e1025.1","tdt_all","15136"
"X-case","obl","case","Sen","vuoksi","se","vuoksi","PRON","ADP","1","e1027.6","tdt_all","15136"
"case-X","case","obl","ilman","mietintöä","ilman","mietintö","ADP","NOUN","1","e1027.7","tdt_all","15136"
"X-case","obl","case","komission","puolesta","komissio","puolesta","NOUN","ADP","1","e1027.13","tdt_all","15136"
"case-X","case","nmod","kohti","ympäristöä","kohti","ympäristö","ADP","NOUN","2","e1027.15","tdt_all","15136"
"X-case","obl","case","päivään","asti","päivä","asti","NOUN","ADP","1","e1029.4","tdt_all","15136"
"X-case","obl","case","eläkeikään","asti","eläke#ikä","asti","NOUN","ADP","1","e1029.7","tdt_all","15136"
"X-case","obl","case","eläkeikään","asti","eläke#ikä","asti","NOUN","ADP","1","e1029.8","tdt_all","15136"
"case-X","case","nmod","ennen","irtisanomista","ennen","irti#sanominen","ADP","NOUN","1","e1029.11","tdt_all","15136"
"X-case","obl","case","lain","yläpuolella","laki","yläpuolella","NOUN","ADP","1","e1029.19","tdt_all","15136"
"X-case","obl","case","tähän","mennessä","tämä","mennessä","PRON","ADP","1","e1029.22","tdt_all","15136"
"X-case","obl","case","komission","kanssa","komissio","kanssa","NOUN","ADP","1","e1029.26","tdt_all","15136"
"X-case","obl","case","sopimusten","vuoksi","sopimus","vuoksi","NOUN","ADP","1","e1029.26","tdt_all","15136"
"X-case","obl","case","asiakirjan","mukaan","asia#kirja","mukaan","NOUN","ADP","1","e1029.26","tdt_all","15136"
"X-case","obl","case","ikävuoteen","asti","ikä#vuosi","asti","NOUN","ADP","1","e1029.27","tdt_all","15136"
"case-X","case","obl","ilman","turvaa","ilman","turva","ADP","NOUN","1","e1029.27","tdt_all","15136"
"X-case","obl","case","kolmikantasopimuksen","vuoksi","kolmi#kanta#sopimus","vuoksi","NOUN","ADP","1","e1029.29","tdt_all","15136"
"X-case","obl","case","eläkeikään","asti","eläke#ikä","asti","NOUN","ADP","1","e1029.29","tdt_all","15136"
"X-case","obl","case","tekemisen","jälkeen","tekeminen","jälkeen","NOUN","ADP","1","e1029.32","tdt_all","15136"
"X-case","obl","case","hyväksymisen","jälkeen","hyväksyminen","jälkeen","NOUN","ADP","1","e1030.2","tdt_all","15136"
"case-X","case","obl","paitsi","ehdotuksesta","paitsi","ehdotus","ADP","NOUN","2","e1030.2","tdt_all","15136"
"X-case","obl","case","konformismin","tähden","konformismi","tähden","NOUN","ADP","4","e1031.15","tdt_all","15136"
"X-case","obl","case","kasvukäsityksen","ulkopuolelle","kasvu#käsitys","ulkopuolelle","NOUN","ADP","1","e1031.16","tdt_all","15136"
"X-case","obl","case","unionin","ulkopuolella","unioni","ulkopuolella","NOUN","ADP","1","e1031.19","tdt_all","15136"
"X-case","nmod","case","unionin","ulkopuolella","unioni","ulkopuolella","NOUN","ADP","1","e1031.19","tdt_all","15136"
"X-case","nmod","case","maiden","kanssa","maa","kanssa","NOUN","ADP","1","e1031.19","tdt_all","15136"
"X-case","obl","case","tapojen","välillä","tapa","välillä","NOUN","ADP","1","e1032.1","tdt_all","15136"
"X-case","obl","case","etuja","vastaan","etu","vastaan","NOUN","ADP","1","e1032.1","tdt_all","15136"
"X-case","nmod","case","järjestelmää","vastaan","järjestelmä","vastaan","NOUN","ADP","1","e1032.2","tdt_all","15136"
"X-case","obl","case","kertomuksen","mukaan","kertomus","mukaan","NOUN","ADP","1","e1034.1","tdt_all","15136"
"X-case","obl","case","kokouksen","jälkeen","kokous","jälkeen","NOUN","ADP","1","e1034.2","tdt_all","15136"
"X-case","obl","case","artiklan","nojalla","artikla","nojalla","NOUN","ADP","1","e1034.2","tdt_all","15136"
"X-case","obl","case","selän","takana","selkä","takana","NOUN","ADP","1","e1034.12","tdt_all","15136"
"X-case","nmod","case","kohtien","kanssa","kohta","kanssa","NOUN","ADP","1","e1034.16","tdt_all","15136"
"X-case","obl","case","rajan","taakse","raja","taakse","NOUN","ADP","1","e1035.3","tdt_all","15136"
