"order","relfirst","relsecond","tokenfirst","tokensecond","lemmafirst","lemmasecond","uposfirst","upossecond","hmLength","sentence","source","size"
"X-case","ccomp","case","muuttaa","paitsi","muuttaa","paitsi","VERB","ADP","1","e1030.2","tdt_all_gov_target","15135"
"case-X","case","ccomp","jälkeen","muuttaa","jälkeen","muuttaa","ADP","VERB","5","e1030.2","tdt_all_gov_target","15135"
"X-case","ccomp","case","mainittava","tähden","mainita","tähden","VERB","ADP","5","e1031.15","tdt_all_gov_target","15135"
"X-case","conj","case","jätetty","ulkopuolelle","jättää","ulkopuolelle","VERB","ADP","3","e1031.16","tdt_all_gov_target","15135"
"X-case","obj","case","käsittely","ulkopuolella","käsittely","ulkopuolella","NOUN","ADP","3","e1031.19","tdt_all_gov_target","15135"
"X-case","nmod","case","yhteistyössä","kanssa","yhteis#työ","kanssa","NOUN","ADP","3","e1031.19","tdt_all_gov_target","15135"
"case-X","case","acl","ulkopuolella","olevista","ulkopuolella","olla","ADP","VERB","1","e1031.19","tdt_all_gov_target","15135"
"X-case","xcomp","case","valitsemasta","välillä","valita","välillä","VERB","ADP","4","e1032.1","tdt_all_gov_target","15135"
"X-case","advcl","case","tekevät","vastaan","tehdä","vastaan","VERB","ADP","10","e1032.1","tdt_all_gov_target","15135"
"X-case","obj","case","vastalauseemme","vastaan","vasta#lause","vastaan","NOUN","ADP","7","e1032.2","tdt_all_gov_target","15135"
"case-X","case","advcl","mukaan","aloittanut","mukaan","aloittaa","ADP","VERB","5","e1034.1","tdt_all_gov_target","15135"
"X-case","advcl","case","komissiolla","jälkeen","komissio","jälkeen","NOUN","ADP","5","e1034.2","tdt_all_gov_target","15135"
"X-case","advcl","case","komissiolla","nojalla","komissio","nojalla","NOUN","ADP","17","e1034.2","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","kovensi","takana","koventaa","takana","VERB","ADP","3","e1034.12","tdt_all_gov_target","15135"
"X-case","advcl","case","ristiriidassa","kanssa","risti#riita","kanssa","NOUN","ADP","6","e1034.16","tdt_all_gov_target","15135"
"X-case","advcl","case","jää","taakse","jäädä","taakse","VERB","ADP","2","e1035.3","tdt_all_gov_target","15135"
"X-case","conj","case","ylittää","ilman","ylittää","ilman","VERB","ADP","1","e1035.3","tdt_all_gov_target","15135"
"X-case","advcl","case","jäävät","taakse","jäädä","taakse","VERB","ADP","4","e1035.4","tdt_all_gov_target","15135"
"case-X","case","acl","kanssa","tehdyn","kanssa","tehdä","ADP","VERB","1","e1035.15","tdt_all_gov_target","15135"
"case-X","case","root","puolesta","toivon","puolesta","toivoa","ADP","VERB","1","e1035.18","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","syntynyt","ennen","syntyä","ennen","VERB","ADP","1","e1036.4","tdt_all_gov_target","15135"
"X-case","acl","case","työskennellä","kanssa","työskennellä","kanssa","VERB","ADP","7","e1036.9","tdt_all_gov_target","15135"
"X-case","root","case","tein","kanssa","tehdä","kanssa","VERB","ADP","11","e1036.10","tdt_all_gov_target","15135"
"X-case","root","case","Sain","mukana","saada","mukana","VERB","ADP","2","e1036.13","tdt_all_gov_target","15135"
"X-case","root","case","aikaa","takia","aika","takia","NOUN","ADP","14","e1036.15","tdt_all_gov_target","15135"
"X-case","amod","case","eri","sitten","eri","sitten","ADJ","ADP","6","e1036.19","tdt_all_gov_target","15135"
"X-case","root","case","erilaisia","sitten","erilainen","sitten","ADJ","ADP","5","e1036.21","tdt_all_gov_target","15135"
"X-case","root","case","erilaisia","keskellä","erilainen","keskellä","ADJ","ADP","2","e1036.23","tdt_all_gov_target","15135"
"X-case","conj","case","haluavat","mukana","haluta","mukana","VERB","ADP","2","e1036.33","tdt_all_gov_target","15135"
"X-case","xcomp:ds","case","muodostua","keskelle","muodostua","keskelle","VERB","ADP","1","e1036.42","tdt_all_gov_target","15135"
"X-case","xcomp:ds","case","muodostua","jälkeen","muodostua","jälkeen","VERB","ADP","5","e1036.42","tdt_all_gov_target","15135"
"X-case","xcomp","case","käsitellä","puolesta","käsitellä","puolesta","VERB","ADP","4","e1037.1","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","näkyy","välillä","näkyä","välillä","VERB","ADP","6","e1037.5","tdt_all_gov_target","15135"
"X-case","conj","case","tehdä","sisällä","tehdä","sisällä","VERB","ADP","4","e1037.6","tdt_all_gov_target","15135"
"X-case","obl","case","unionin","kesken","unioni","kesken","NOUN","ADP","3","e1037.6","tdt_all_gov_target","15135"
"X-case","obl","case","unionin","välillä","unioni","välillä","NOUN","ADP","11","e1037.6","tdt_all_gov_target","15135"
"case-X","case","root","huolimatta","siinä","huolimatta","se","ADP","PRON","1","e1037.8","tdt_all_gov_target","15135"
"case-X","case","acl","kohtaan","harjoitettava","kohtaan","harjoittaa","ADP","VERB","1","e1037.11","tdt_all_gov_target","15135"
"X-case","ccomp","case","tapahtuu","jälkeen","tapahtua","jälkeen","VERB","ADP","2","e1037.13","tdt_all_gov_target","15135"
"X-case","conj","case","tapahtuu","jälkeen","tapahtua","jälkeen","VERB","ADP","4","e1037.13","tdt_all_gov_target","15135"
"X-case","obl","case","vaiheen","jälkeen","vaihe","jälkeen","NOUN","ADP","6","e1037.13","tdt_all_gov_target","15135"
"X-case","conj","case","ulotamme","yli","ulottaa","yli","VERB","ADP","2","e1037.13","tdt_all_gov_target","15135"
"X-case","conj","case","ulotamme","edessä","ulottaa","edessä","VERB","ADP","6","e1037.14","tdt_all_gov_target","15135"
"X-case","root","case","teemme","lisäksi","tehdä","lisäksi","VERB","ADP","2","e1037.22","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","käsitelleet","mennessä","käsitellä","mennessä","VERB","ADP","2","e1037.33","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","käsitelleet","välillä","käsitellä","välillä","VERB","ADP","4","e1038.3","tdt_all_gov_target","15135"
"X-case","advcl","case","ne","ilman","se","ilman","PRON","ADP","11","e1038.6","tdt_all_gov_target","15135"
"X-case","root","case","on","vastaan","olla","vastaan","VERB","ADP","3","e1038.9","tdt_all_gov_target","15135"
"X-case","root","case","pidän","puolesta","pitää","puolesta","VERB","ADP","5","e1040.1","tdt_all_gov_target","15135"
"case-X","case","root","alkaen","väärentänyt","alkaen","väärentää","ADP","VERB","1","e1040.4","tdt_all_gov_target","15135"
"X-case","root","case","todettava","sijasta","todeta","sijasta","VERB","ADP","8","e1040.8","tdt_all_gov_target","15135"
"case-X","case","root","huolimatta","saavutettu","huolimatta","saavuttaa","ADP","VERB","5","e1040.9","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","suunnattaisiin","kohti","suunnata","kohti","VERB","ADP","1","e1040.12","tdt_all_gov_target","15135"
"X-case","root","case","määrätään","kautta","määrätä","kautta","VERB","ADP","9","e1042.1","tdt_all_gov_target","15135"
"X-case","xcomp","case","äänestää","puolesta","äänestää","puolesta","VERB","ADP","2","e1042.2","tdt_all_gov_target","15135"
"X-case","ccomp","case","Lidossa","kanssa","Lido","kanssa","PROPN","ADP","8","e1042.3","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","elävät","alla","elää","alla","VERB","ADP","4","e1045.3","tdt_all_gov_target","15135"
"case-X","case","root","vastaan","arvoinen","vastaan","arvoinen","ADP","ADJ","5","e1045.5","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","julkaistiin","varten","julkaista","varten","VERB","ADP","2","e1045.6","tdt_all_gov_target","15135"
"X-case","conj","case","rikkomukset","vastaan","rikkomus","vastaan","NOUN","ADP","2","e1045.9","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","uhreja","ilman","uhri","ilman","NOUN","ADP","2","e1045.9","tdt_all_gov_target","15135"
"case-X","case","root","lisäksi","hyväksikäyttö","lisäksi","hyväksikäyttö","ADP","NOUN","11","e1045.9","tdt_all_gov_target","15135"
"case-X","case","acl","vastaan","käytettävä","vastaan","käyttää","ADP","VERB","1","e1047.3","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","kuolee","takia","kuolla","takia","VERB","ADP","9","e1047.7","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","mukaan","kuolee","mukaan","kuolla","ADP","VERB","2","e1047.7","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","tapahtuu","takia","tapahtua","takia","VERB","ADP","2","e1047.9","tdt_all_gov_target","15135"
"X-case","obl","case","tunti","jälkeen","tunti","jälkeen","NOUN","ADP","3","e1047.11","tdt_all_gov_target","15135"
"case-X","case","acl","alkaen","toiminut","alkaen","toimia","ADP","VERB","2","e1047.11","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","tehdään","ilman","tehdä","ilman","VERB","ADP","1","e1047.22","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","tarjouduttava","mukaan","tarjoutua","ADP","VERB","3","e1049.5","tdt_all_gov_target","15135"
"X-case","xcomp:ds","case","tarjoamaan","vuoksi","tarjota","vuoksi","VERB","ADP","5","e1049.6","tdt_all_gov_target","15135"
"X-case","obl","case","2.","lähtien","2.","lähtien","ADJ","ADP","2","e1052.3","tdt_all_gov_target","15135"
"X-case","advcl","case","pääse","mennessä","päästä","mennessä","VERB","ADP","5","e1052.5","tdt_all_gov_target","15135"
"X-case","obj","case","sitä","ulkopuolella","se","ulkopuolella","PRON","ADP","5","e1053.2","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","kanssa","kiinnostavaa","kanssa","kiinnostava","ADP","ADJ","4","e1053.2","tdt_all_gov_target","15135"
"X-case","xcomp","case","äänestää","vastaan","äänestää","vastaan","VERB","ADP","5","e1053.4","tdt_all_gov_target","15135"
"X-case","ccomp","case","äänestän","puolesta","äänestää","puolesta","VERB","ADP","2","e1054.13","tdt_all_gov_target","15135"
"X-case","xcomp:ds","case","äänestämään","vastaan","äänestää","vastaan","VERB","ADP","2","e1054.13","tdt_all_gov_target","15135"
"case-X","case","conj","myötä","tehtävään","myötä","tehtävä","ADP","NOUN","4","e1056.7","tdt_all_gov_target","15135"
"X-case","root","case","käsitellään","kanssa","käsitellä","kanssa","VERB","ADP","6","e1056.11","tdt_all_gov_target","15135"
"X-case","root","case","järjestänyt","kanssa","järjestää","kanssa","VERB","ADP","4","e1056.13","tdt_all_gov_target","15135"
"case-X","case","root","huolimatta","syytä","huolimatta","syy","ADP","NOUN","2","e1056.18","tdt_all_gov_target","15135"
"X-case","xcomp:ds","case","ilmoittavan","ennen","ilmoittaa","ennen","VERB","ADP","3","e1056.24","tdt_all_gov_target","15135"
"X-case","conj","case","alensivat","sijaan","alentaa","sijaan","VERB","ADP","9","e1056.25","tdt_all_gov_target","15135"
"X-case","nsubj","case","velvoite","kohtaan","velvoite","kohtaan","NOUN","ADP","4","e1056.28","tdt_all_gov_target","15135"
"case-X","case","root","huolimatta","ymmärsivät","huolimatta","ymmärtää","ADP","VERB","3","e1056.28","tdt_all_gov_target","15135"
"X-case","root","case","vahvistunut","myötä","vahvistua","myötä","VERB","ADP","4","e1056.29","tdt_all_gov_target","15135"
"X-case","ccomp","case","tapahdu","kohti","tapahtua","kohti","VERB","ADP","2","e1056.32","tdt_all_gov_target","15135"
"X-case","root","case","samankaltaisia","huolimatta","samankaltainen","huolimatta","ADJ","ADP","9","e1056.38","tdt_all_gov_target","15135"
"X-case","root","case","tehty","suhteen","tehdä","suhteen","VERB","ADP","15","e1056.39","tdt_all_gov_target","15135"
"case-X","case","root","vuoksi","jäsenvaltioilla","vuoksi","jäsen#valtio","ADP","NOUN","4","e1056.42","tdt_all_gov_target","15135"
"X-case","nsubj","case","Sotatila","kanssa","sota#tila","kanssa","NOUN","ADP","2","e1058.9","tdt_all_gov_target","15135"
"X-case","root","case","jatkuu","huolimatta","jatkua","huolimatta","VERB","ADP","4","e1058.9","tdt_all_gov_target","15135"
"case-X","case","root","vuoksi","äänestää","vuoksi","äänestää","ADP","VERB","2","e1058.13","tdt_all_gov_target","15135"
"X-case","advcl","case","todetakseni","vuoksi","todeta","vuoksi","VERB","ADP","2","e1060.2","tdt_all_gov_target","15135"
"X-case","obl","case","sellaista","vastaan","sellainen","vastaan","ADJ","ADP","1","e1060.2","tdt_all_gov_target","15135"
"X-case","conj","case","hyväksymme","huolimatta","hyväksyä","huolimatta","VERB","ADP","5","e1063.3","tdt_all_gov_target","15135"
"X-case","ccomp","case","laitamme","sijaan","laittaa","sijaan","VERB","ADP","13","e1063.13","tdt_all_gov_target","15135"
"X-case","xcomp:ds","case","äänestämään","vastaan","äänestää","vastaan","VERB","ADP","3","e1063.15","tdt_all_gov_target","15135"
"case-X","case","csubj:cop","ennen","meillä","ennen","minä","ADP","PRON","4","e1064.3","tdt_all_gov_target","15135"
"X-case","obl","case","vesillä","ulkopuolellakin","vesi","ulkopuolella","NOUN","ADP","3","e1064.6","tdt_all_gov_target","15135"
"case-X","case","root","vuoksi","pidän","vuoksi","pitää","ADP","VERB","1","e1065.12","tdt_all_gov_target","15135"
"case-X","case","root","vuoksi","tärkeää","vuoksi","tärkeä","ADP","ADJ","4","e1065.16","tdt_all_gov_target","15135"
"X-case","nsubj:cop","case","ero","välillä","ero","välillä","NOUN","ADP","5","e1065.19","tdt_all_gov_target","15135"
"case-X","case","root","välillä","puhua","välillä","puhua","ADP","VERB","4","e1065.22","tdt_all_gov_target","15135"
"case-X","case","root","vuoksi","tärkeää","vuoksi","tärkeä","ADP","ADJ","2","e1065.23","tdt_all_gov_target","15135"
"case-X","case","root","vuoksi","yhdyn","vuoksi","yhtyä","ADP","VERB","1","e1065.24","tdt_all_gov_target","15135"
"X-case","root","case","ottaa","mukaan","ottaa","mukaan","VERB","ADP","1","e1065.28","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","kutsuttu","mukaan","kutsua","ADP","VERB","4","e1068.2","tdt_all_gov_target","15135"
"X-case","root","case","kutsuttu","puolesta","kutsua","puolesta","VERB","ADP","2","e1069.1","tdt_all_gov_target","15135"
"X-case","root","case","määrittäneet","kanssa","määrittää","kanssa","VERB","ADP","5","e1069.4","tdt_all_gov_target","15135"
"X-case","advmod","case","nyt","jälkeen","nyt","jälkeen","ADV","ADP","5","e1069.9","tdt_all_gov_target","15135"
"case-X","case","advcl","sitten","totesin","sitten","todeta","ADP","VERB","1","e1069.15","tdt_all_gov_target","15135"
"case-X","case","root","saakka","tehnyt","saakka","tehdä","ADP","VERB","3","e1069.16","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","vuoksi","edistytty","vuoksi","edistyä","ADP","VERB","4","e1069.16","tdt_all_gov_target","15135"
"X-case","root","case","rajalliset","huolimatta","rajallinen","huolimatta","ADJ","ADP","1","e1069.17","tdt_all_gov_target","15135"
"case-X","case","acl","ilman","tehtyjä","ilman","tehdä","ADP","VERB","9","e1070.5","tdt_all_gov_target","15135"
"case-X","case","conj","myötä","seurauksia","myötä","seuraus","ADP","NOUN","2","e1070.6","tdt_all_gov_target","15135"
"case-X","case","root","huolimatta","sopivaa","huolimatta","sopiva","ADP","ADJ","3","e1070.8","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","tärkeitä","vastaan","tärkeä","vastaan","ADJ","ADP","9","e1070.10","tdt_all_gov_target","15135"
"case-X","case","ccomp","sijaan","jättää","sijaan","jättää","ADP","VERB","2","e1070.12","tdt_all_gov_target","15135"
"X-case","root","case","piti","kanssa","pitää","kanssa","VERB","ADP","9","e1070.14","tdt_all_gov_target","15135"
"case-X","case","root","lisäksi","piti","lisäksi","pitää","ADP","VERB","12","e1070.14","tdt_all_gov_target","15135"
"X-case","csubj:cop","case","tuhota","sijaan","tuhota","sijaan","VERB","ADP","5","e1070.23","tdt_all_gov_target","15135"
"X-case","advmod","case","salassa","vailla","salassa","vailla","ADV","ADP","2","e1071.5","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","meillä","vuoksi","minä","vuoksi","PRON","ADP","12","e1071.6","tdt_all_gov_target","15135"
"X-case","xcomp","case","puhua","kanssaan","puhua","kanssa","VERB","ADP","2","e1071.7","tdt_all_gov_target","15135"
"X-case","obl","case","ilmoituksia","lukuun","ilmoitus","lukuun","NOUN","ADV","1","e1071.13","tdt_all_gov_target","15135"
"X-case","appos","case","vuosi","jälkeen","vuosi","jälkeen","NOUN","ADP","3","e1071.14","tdt_all_gov_target","15135"
"X-case","obl","case","parlamenteissamme","kanssa","parlamentti","kanssa","NOUN","ADP","3","e1071.14","tdt_all_gov_target","15135"
"case-X","case","root","sijaan","heikoimmilla","sijaan","heikko","ADP","ADJ","11","e1072.5","tdt_all_gov_target","15135"
"case-X","case","root","suhteen","heikoimmilla","suhteen","heikko","ADP","ADJ","1","e1072.5","tdt_all_gov_target","15135"
"case-X","case","root","mennessä","allekirjoittanut","mennessä","allekirjoittaa","ADP","VERB","3","e1074.2","tdt_all_gov_target","15135"
"X-case","root","case","Äänestämme","puolesta","äänestää","puolesta","VERB","ADP","3","e1076.1","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","ulkopuolelle","jätetään","ulkopuolelle","jättää","ADP","VERB","1","e1076.3","tdt_all_gov_target","15135"
"case-X","case","ccomp","huolimatta","taipuu","huolimatta","taipua","ADP","VERB","4","e1076.5","tdt_all_gov_target","15135"
"case-X","case","acl","jälkeen","tapahtuneet","jälkeen","tapahtua","ADP","VERB","1","e1076.9","tdt_all_gov_target","15135"
"case-X","case","root","vuoksi","tärkeää","vuoksi","tärkeä","ADP","ADJ","2","e1077.10","tdt_all_gov_target","15135"
"case-X","case","acl","kohtaan","tunnettu","kohtaan","tuntea","ADP","VERB","1","e1078.2","tdt_all_gov_target","15135"
"X-case","ccomp","case","täytetään","ilman","täyttää","ilman","VERB","ADP","1","e1078.4","tdt_all_gov_target","15135"
