"order","relfirst","relsecond","tokenfirst","tokensecond","lemmafirst","lemmasecond","uposfirst","upossecond","hmLength","sentence","source","size"
"case-X","case","obl","kohti","katua","kohti","katu","ADP","NOUN","1","f102.4","tdt_all_to_prep_target","15129"
"case-X","case","xcomp","keskellä","arjen","keskellä","arki","ADP","NOUN","3","f102.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","kohti","taloa","kohti","talo","ADP","NOUN","1","f102.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","taakse","kauluksen","taakse","kaulus","ADP","NOUN","2","f102.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","sisällä","Talon","sisällä","talo","ADP","NOUN","1","f102.16","tdt_all_to_prep_target","15129"
"case-X","case","obl","välille","Kiven","välille","kivi","ADP","NOUN","1","f102.32","tdt_all_to_prep_target","15129"
"case-X","case","obl","takaa","rajan","takaa","raja","ADP","NOUN","1","f102.32","tdt_all_to_prep_target","15129"
"case-X","case","obl","alle","lattian","alle","lattia","ADP","NOUN","1","f102.36","tdt_all_to_prep_target","15129"
"case-X","case","obl","vasten","irtohiekkaa","vasten","irto#hiekka","ADP","NOUN","2","f201.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","edessään","hänen","edessä","hän","ADP","PRON","1","f201.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","lähellä","rakastaan","lähellä","rakas","ADP","NOUN","1","f201.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukana","puhalluksen","mukana","puhallus","ADP","NOUN","1","f201.19","tdt_all_to_prep_target","15129"
"case-X","case","obl","pitkin","poskia","pitkin","poski","ADP","NOUN","1","f201.20","tdt_all_to_prep_target","15129"
"case-X","case","obl","ilman","haikeutta","ilman","haikeus","ADP","NOUN","2","f202.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","vieressä","nuotion","vieressä","nuotio","ADP","NOUN","2","f202.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","lähemmäksi","toisiamme","lähemmäksi","toinen","ADP","PRON","1","f202.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","taakse","niskojen","taakse","niska","ADP","NOUN","1","f202.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","takia","syiden","takia","syy","ADP","NOUN","5","f202.11","tdt_all_to_prep_target","15129"
"case-X","case","conj","huolimatta","niistä","huolimatta","se","ADP","PRON","2","f202.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","auringon","vuoksi","aurinko","ADP","NOUN","1","f202.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","vasten","yötä","vasten","yö","ADP","NOUN","1","f202.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","varassa","paalujen","varassa","paalu","ADP","NOUN","1","f202.16","tdt_all_to_prep_target","15129"
"case-X","case","obl","alla","laiturin","alla","laituri","ADP","NOUN","2","f202.16","tdt_all_to_prep_target","15129"
"case-X","case","obl","ympärille","sormien","ympärille","sormi","ADP","NOUN","1","f202.19","tdt_all_to_prep_target","15129"
"case-X","case","obl","vasten","poskeani","vasten","poski","ADP","NOUN","1","f203.9","tdt_all_to_prep_target","15129"
"case-X","case","nmod","välissä","sormieni","välissä","sormi","ADP","NOUN","1","f203.9","tdt_all_to_prep_target","15129"
"case-X","case","orphan","edessä","ikkunan","edessä","ikkuna","ADP","NOUN","2","f203.11","tdt_all_to_prep_target","15129"
"X-case","obl","case","omieni","päällä","oma","päällä","ADJ","ADP","1","f203.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeenkin","päivien","jälkeen","päivä","ADP","NOUN","2","f205.5","tdt_all_to_prep_target","15129"
"case-X","case","nmod","vasten","iltataivasta","vasten","ilta#taivas","ADP","NOUN","1","f205.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","alla","syreenien","alla","syreeni","ADP","NOUN","2","f205.20","tdt_all_to_prep_target","15129"
"case-X","case","obl","pitkin","hiekkaa","pitkin","hiekka","ADP","NOUN","1","f205.21","tdt_all_to_prep_target","15129"
"case-X","case","obl","päästä","vuoden","päästä","vuosi","ADP","NOUN","2","f205.24","tdt_all_to_prep_target","15129"
"case-X","case","obl","alla","potkureiden","alla","potkuri","ADP","NOUN","2","f205.26","tdt_all_to_prep_target","15129"
"case-X","case","nmod","lähemmäksi","merta","lähemmäksi","meri","ADP","NOUN","1","f205.28","tdt_all_to_prep_target","15129"
"case-X","case","ccomp","pitkin","rantaa","pitkin","ranta","ADP","NOUN","3","f206.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","pitkin","katuja","pitkin","katu","ADP","NOUN","2","f206.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","alla","katuvalojen","alla","katu#valo","ADP","NOUN","2","f206.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","asti","jäämerelle","asti","jää#meri","ADP","NOUN","1","f206.11","tdt_all_to_prep_target","15129"
"case-X","case","conj","yli","rajan","yli","raja","ADP","NOUN","1","f206.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","pitkin","rännejä","pitkin","ränni","ADP","NOUN","1","f207.2","tdt_all_to_prep_target","15129"
"case-X","case","nmod","asti","polviin","asti","polvi","ADP","NOUN","1","f207.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","vasten","sivuikkunaa","vasten","sivu#ikkuna","ADP","NOUN","1","f208.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","pitkin","rantaviivaa","pitkin","ranta#viiva","ADP","NOUN","1","f208.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","sijasta","näkyjen","sijasta","näky","ADP","NOUN","2","f208.9","tdt_all_to_prep_target","15129"
"case-X","case","obl","ilman","Jonea","ilman","Jone","ADP","PROPN","1","f208.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","puoleensa","hänen","puoleen","hän","ADP","PRON","1","f208.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssaan","hänen","kanssa","hän","ADP","PRON","1","f208.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","vierellänne","teidän","vierellä","sinä","ADP","PRON","1","f208.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","sitten","vuotta","sitten","vuosi","ADP","NOUN","2","f208.14","tdt_all_to_prep_target","15129"
"case-X","case","obl","takana","Ikkunan","takana","ikkuna","ADP","NOUN","1","f209.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","myöten","savupiippuja","myöten","savu#piippu","ADP","NOUN","1","f209.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","lumen","vuoksi","lumi","ADP","NOUN","1","f209.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","eteen","ikkunan","eteen","ikkuna","ADP","NOUN","1","f209.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","läpi","niidenkin","läpi","se","ADP","PRON","1","f209.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","pitkin","jota","pitkin","joka","ADP","PRON","1","f209.14","tdt_all_to_prep_target","15129"
"case-X","case","obl","ympäri","maailman","ympäri","maailma","ADP","NOUN","1","f210.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","varten","matkaansa","varten","matka","ADP","NOUN","1","f210.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","sijaan","sen","sijaan","se","ADP","PRON","1","f210.9","tdt_all_to_prep_target","15129"
"case-X","case","obl","päästä","merien","päästä","meri","ADP","NOUN","1","f210.9","tdt_all_to_prep_target","15129"
"case-X","case","obl","vasten","paaluja","vasten","paalu","ADP","NOUN","3","f210.15","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","sen","kanssa","se","ADP","PRON","1","f210.19","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","viikonkaan","jälkeen","viikko","ADP","NOUN","2","f211.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","lähtönsä","jälkeen","lähtö","ADP","NOUN","1","f211.10","tdt_all_to_prep_target","15129"
"case-X","case","nmod","alla","käsiensä","alla","käsi","ADP","NOUN","1","f211.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","vieressä","puhelimen","vieressä","puhelin","ADP","NOUN","1","f211.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","sitten","viikkoa","sitten","viikko","ADP","NOUN","2","f211.22","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","miehensä","vuoksi","mies","ADP","NOUN","4","f211.23","tdt_all_to_prep_target","15129"
"case-X","case","obl","Paitsi","kerran","paitsi","kerran","ADP","ADV","2","f213.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","ilmaantumista","ennen","ilmaantuminen","ADP","NOUN","2","f213.9","tdt_all_to_prep_target","15129"
"case-X","case","obl","sijaan","Sen","sijaan","se","ADP","PRON","1","f213.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","tavan","vuoksi","tapa","ADP","NOUN","1","f213.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","paitsi","sarjakuvissa","paitsi","sarja#kuva","ADP","NOUN","1","f301.12","tdt_all_to_prep_target","15129"
"case-X","case","conj","vieressä","sängyn","vieressä","sänky","ADP","NOUN","2","f301.18","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","käytön","jälkeen","käyttö","ADP","NOUN","2","f301.38","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","veden","kanssa","vesi","ADP","NOUN","1","f301.41","tdt_all_to_prep_target","15129"
"case-X","case","root","päälle","sotkun","päälle","sotku","ADP","NOUN","2","f301.67","tdt_all_to_prep_target","15129"
"case-X","case","obl","paitsi","me","paitsi","minä","ADP","PRON","1","f301.70","tdt_all_to_prep_target","15129"
"case-X","case","obl","takaa","oven","takaa","ovi","ADP","NOUN","2","f302.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","päästä","Vartin","päästä","vartti","ADP","NOUN","1","f302.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","päin","ikkunaan","päin","ikkuna","ADP","NOUN","5","f302.14","tdt_all_to_prep_target","15129"
"case-X","case","obl","takaa","seinän","takaa","seinä","ADP","NOUN","1","f302.25","tdt_all_to_prep_target","15129"
"case-X","case","obl","sisään","asuntoon","sisään","asunto","ADP","NOUN","3","f302.30","tdt_all_to_prep_target","15129"
"case-X","case","obl","pitkin","ilmastointikanavaa","pitkin","ilmastointi#kanava","ADP","NOUN","1","f302.30","tdt_all_to_prep_target","15129"
"case-X","case","obl","läpi","katon","läpi","katto","ADP","NOUN","1","f302.32","tdt_all_to_prep_target","15129"
"case-X","case","nmod","pitkin","lattioita","pitkin","lattia","ADP","NOUN","1","f302.35","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","ihmisten","kanssa","ihminen","ADP","NOUN","3","f302.43","tdt_all_to_prep_target","15129"
"case-X","case","obl","puolesta","Ikänsä","puolesta","ikä","ADP","NOUN","1","f302.47","tdt_all_to_prep_target","15129"
"case-X","case","obl","takana","selän","takana","selkä","ADP","NOUN","1","f302.48","tdt_all_to_prep_target","15129"
"X-case","advmod","case","sinne","päin","sinne","päin","ADV","ADP","1","f302.70","tdt_all_to_prep_target","15129"
"case-X","case","obl","alle","peiton","alle","peitto","ADP","NOUN","2","f303.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","päälle","Pääskysen","päälle","Pääskynen","ADP","PROPN","2","f303.13","tdt_all_to_prep_target","15129"
"case-X","case","conj","päälle","itsensä","päälle","itse","ADP","PRON","2","f303.13","tdt_all_to_prep_target","15129"
"case-X","case","nmod","ennen","kellonsoittoa","ennen","kellon#soitto","ADP","NOUN","1","f303.13","tdt_all_to_prep_target","15129"
"case-X","case","root","ennen","auringonnousua","ennen","auringon#nousu","ADP","NOUN","1","f303.14","tdt_all_to_prep_target","15129"
"case-X","case","obl","varten","työpäivää","varten","työ#päivä","ADP","NOUN","1","f303.16","tdt_all_to_prep_target","15129"
"case-X","case","obl","keskelle","värejä","keskelle","väri","ADP","NOUN","2","f303.28","tdt_all_to_prep_target","15129"
"case-X","case","conj","ilman","tunnearvoa","ilman","tunne#arvo","ADP","NOUN","2","f303.43","tdt_all_to_prep_target","15129"
"case-X","case","obl","tasalla","ajan","tasalla","aika","ADP","NOUN","1","f303.47","tdt_all_to_prep_target","15129"
"case-X","case","obl","välissä","töiden","välissä","työ","ADP","NOUN","1","f303.51","tdt_all_to_prep_target","15129"
"case-X","case","obl","välissä","hyllyjen","välissä","hylly","ADP","NOUN","1","f303.69","tdt_all_to_prep_target","15129"
"case-X","case","obl","kesken","tunnin","kesken","tunti","ADP","NOUN","2","f403.2","tdt_all_to_prep_target","15129"
"case-X","case","nmod","perään","toisensa","perään","toinen","ADP","PRON","1","f403.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","kohti","lattiaa","kohti","lattia","ADP","NOUN","1","f403.21","tdt_all_to_prep_target","15129"
"case-X","case","obl","keskelle","kasan","keskelle","kasa","ADP","NOUN","1","f403.24","tdt_all_to_prep_target","15129"
"case-X","case","obl","väliin","nenäni","väliin","nenä","ADP","NOUN","1","f403.25","tdt_all_to_prep_target","15129"
"case-X","case","obl","lomasta","puiden","lomasta","puu","ADP","NOUN","1","f404.18","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kohtaan","äitiä","kohtaan","äiti","ADP","NOUN","1","f404.28","tdt_all_to_prep_target","15129"
"case-X","case","obl","lähtien","siitä","lähtien","se","ADP","PRON","2","f404.33","tdt_all_to_prep_target","15129"
"case-X","case","nmod","asti","aamuun","asti","aamu","ADP","NOUN","2","f503.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","kohti","rantaa","kohti","ranta","ADP","NOUN","1","f503.22","tdt_all_to_prep_target","15129"
"case-X","case","obl","kautta","alikulkusillankin","kautta","ali#kulku#silta","ADP","NOUN","1","f503.22","tdt_all_to_prep_target","15129"
"case-X","case","root","takana","Radan","takana","rata","ADP","NOUN","1","f503.26","tdt_all_to_prep_target","15129"
"case-X","case","obl","yli","verkkoaidan","yli","verkko#aita","ADP","NOUN","1","f503.29","tdt_all_to_prep_target","15129"
"case-X","case","obl","yli","raiteiden","yli","raide","ADP","NOUN","1","f503.29","tdt_all_to_prep_target","15129"
"case-X","case","obl","huolimatta","Siitä","huolimatta","se","ADP","PRON","1","f601.18","tdt_all_to_prep_target","15129"
"case-X","case","obl","edessä","kotini","edessä","koti","ADP","NOUN","1","f601.18","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssaan","hänen","kanssa","hän","ADP","PRON","1","f601.18","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","ihmisen","kanssa","ihminen","ADP","NOUN","2","f601.23","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","itkemisen","jälkeen","itkeminen","ADP","NOUN","2","f601.38","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","Minkä","vuoksi","mikä","ADP","PRON","1","f602.16","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","painumistani","ennen","painuminen","ADP","NOUN","2","f602.18","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","kavereiden","kanssa","kaveri","ADP","NOUN","1","f602.20","tdt_all_to_prep_target","15129"
"case-X","case","obl","väliin","laittautumisen","väliin","laittautuminen","ADP","NOUN","1","f602.20","tdt_all_to_prep_target","15129"
"case-X","case","obl","äärellä","limsani","äärellä","limsa","ADP","NOUN","2","f602.24","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","päiväsaunan","jälkeen","päivä#sauna","ADP","NOUN","1","f605.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","huolimatta","Siitä","huolimatta","se","ADP","PRON","1","f605.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","laivatuliaisten","kanssa","laiva#tuliainen","ADP","NOUN","1","f605.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","päästä","tunnin","päästä","tunti","ADP","NOUN","2","f605.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","hermosavujen","jälkeen","hermo#savut","ADP","NOUN","2","f605.18","tdt_all_to_prep_target","15129"
"case-X","case","obl","ympärilleen","hänen","ympärille","hän","ADP","PRON","1","f605.20","tdt_all_to_prep_target","15129"
"case-X","case","nmod","varten","minua","varten","minä","ADP","PRON","2","f605.21","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","Miehen","kanssa","mies","ADP","NOUN","1","f605.25","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","koiran","kanssa","koira","ADP","NOUN","1","f605.25","tdt_all_to_prep_target","15129"
"case-X","case","obl","ääressä","pöydän","ääressä","pöytä","ADP","NOUN","2","f605.28","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","koiran","kanssa","koira","ADP","NOUN","1","f605.28","tdt_all_to_prep_target","15129"
"case-X","case","obl","takia","minkä","takia","mikä","ADP","PRON","1","f605.29","tdt_all_to_prep_target","15129"
"case-X","case","obl","ympäri","taloa","ympäri","talo","ADP","NOUN","1","f606.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","ilman","pyyhettä","ilman","pyyhe","ADP","NOUN","3","f606.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","ääressä","tietokoneen","ääressä","tieto#kone","ADP","NOUN","1","f606.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","ääreen","pöydän","ääreen","pöytä","ADP","NOUN","1","f606.22","tdt_all_to_prep_target","15129"
"case-X","case","obl","kesken","eksymisen","kesken","eksyminen","ADP","NOUN","2","f606.22","tdt_all_to_prep_target","15129"
"case-X","case","obl","sitten","vuotta","sitten","vuosi","ADP","NOUN","2","f607.4","tdt_all_to_prep_target","15129"
"case-X","case","nmod","päässä","kilometrin","päässä","kilo#metri","ADP","NOUN","1","f607.9","tdt_all_to_prep_target","15129"
"case-X","case","nmod","vieressä","vessanpöntön","vieressä","vessan#pönttö","ADP","NOUN","1","f607.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","ylle","yön","ylle","yö","ADP","NOUN","1","f701.2","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","auringon","kanssa","aurinko","ADP","NOUN","1","f701.8","tdt_all_to_prep_target","15129"
"case-X","case","nmod","keskellä","Karibiaa","keskellä","Karibia","ADP","PROPN","1","f701.8","tdt_all_to_prep_target","15129"
